Timestamp,"Do you currently work as a psychological scientist (i.e., conduct psychological research or teach psychology/psychological science at a university or research institute)? ",What is your highest completed university-level education in psychology/psychological science? ,Which option best describes the subfield you currently work in most of the time?,1. How common is this phenomenon in your subfield today?,1. How common is this phenomenon in psychological science in general today?,"1. If this occurs, how harmful is this phenomenon for psychological science?  ","1. Optional comment: 
Anything you’d like to add about this item?",2. How common is this phenomenon in your subfield today?,2. How common is this phenomenon in psychological science in general today?,"2. If this occurs, how harmful is this phenomenon for psychological science?  ","2. Optional comment: 
Anything you’d like to add about this item?",3. How common is this phenomenon in your subfield today?,3. How common is this phenomenon in psychological science in general today?,"3. If this occurs, how harmful is this phenomenon for psychological science?  ","3. Optional comment: 
Anything you’d like to add about this item?",4. How common is this phenomenon in your subfield today?,4. How common is this phenomenon in psychological science in general today?,"4. If this occurs, how harmful is this phenomenon for psychological science?  ","4. Optional comment: 
Anything you’d like to add about this item?",5. How common is this phenomenon in your subfield today?,5. How common is this phenomenon in psychological science in general today?,"5. If this occurs, how harmful is this phenomenon for psychological science?  ","5. Optional comment: 
Anything you’d like to add about this item?",6. How common is this phenomenon in your subfield today?,6. How common is this phenomenon in psychological science in general today?,"6. If this occurs, how harmful is this phenomenon for psychological science?  ","6. Optional comment: 
Anything you’d like to add about this item?","6. For quality control, please check number 4. ",7. How common is this phenomenon in your subfield today?,7. How common is this phenomenon in psychological science in general today?,"7. If this occurs, how harmful is this phenomenon for psychological science?  ","7. Optional comment: 
Anything you’d like to add about this item?",8. How common is this phenomenon in your subfield today?,8. How common is this phenomenon in psychological science in general today?,"8. If this occurs, how harmful is this phenomenon for psychological science?  ","8. Optional comment: 
Anything you’d like to add about this item?",9. How common is this phenomenon in your subfield today?,9. How common is this phenomenon in psychological science in general today?,"9. If this occurs, how harmful is this phenomenon for psychological science?  ","9. Optional comment: 
Anything you’d like to add about this item?",How common is this phenomenon in your subfield today?,10. How common is this phenomenon in psychological science in general today?,"10. If this occurs, how harmful is this phenomenon for psychological science?  ","10. Optional comment: 
Anything you’d like to add about this item?",11. How common is this phenomenon in your subfield today?,11. How common is this phenomenon in psychological science in general today?,"11. If this occurs, how harmful is this phenomenon for psychological science?  ","11. Optional comment: 
Anything you’d like to add about this item?",12. How common is this phenomenon in your subfield today?,12. How common is this phenomenon in psychological science in general today?,"12. If this occurs, how harmful is this phenomenon for psychological science?  ","12. Optional comment: 
Anything you’d like to add about this item?",13. How common is this phenomenon in your subfield today?,13. How common is this phenomenon in psychological science in general today?,"13. If this occurs, how harmful is this phenomenon for psychological science?  ","13. Optional comment: 
Anything you’d like to add about this item?",1. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"1. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","1. Optional comment: 
Anything you’d like to add about this item?",2. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"2. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","2. Optional comment: 
Anything you’d like to add about this item?",3. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"3. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","3. Optional comment: 
Anything you’d like to add about this item?","3. For quality control, please check number 2",4. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"4. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","4. Optional comment: 
Anything you’d like to add about this item?",5. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"5. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","5. Optional comment: 
Anything you’d like to add about this item?","Final comments:
Is there anything else you’d like to share?"
3/17/2026 13:42:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:49,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:49,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:49,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:49,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:49,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:50,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:50,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:50,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:50,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:50,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:51,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:51,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:51,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:51,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:51,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:52,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:52,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:52,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:52,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:52,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:53,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:53,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:53,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:53,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:54,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:54,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:54,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:54,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:54,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:54,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:55,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:55,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:55,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:56,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:56,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:56,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:56,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:56,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:56,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:57,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:57,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:57,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:57,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:58,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:58,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:58,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:58,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:58,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:59,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:59,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:59,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:59,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:59,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:42:59,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:00,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:00,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:00,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:00,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:01,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:01,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:01,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:01,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:02,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:02,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:02,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:02,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:02,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:02,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:03,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:03,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:03,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:03,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:03,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:04,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:04,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:04,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:04,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:05,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:05,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:05,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:05,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:05,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:05,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:06,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:06,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:06,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:06,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:06,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:43:07,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
